"Retrieval Model", "Evaluation Metric", "Value"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "MAP", "0.21336282471907916"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "MRR", "0.8250457875457877"

"Retrieval Model", "Evaluation Metric", "Query", "Value"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "71", "0.1267605633802817", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "72", "0.125", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "73", "0.1232876712328767", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "74", "0.12162162162162163", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "75", "0.12", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "76", "0.11842105263157894", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "77", "0.11688311688311688", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "78", "0.11538461538461539", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "79", "0.11392405063291139", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "80", "0.1125", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "81", "0.1111111111111111", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "82", "0.10975609756097561", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "83", "0.10843373493975904", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "84", "0.10714285714285714", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "85", "0.10588235294117647", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "86", "0.10465116279069768", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "87", "0.10344827586206896", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "88", "0.10227272727272728", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "89", "0.10112359550561797", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "90", "0.1", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "91", "0.0989010989010989", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "92", "0.09782608695652174", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "93", "0.0967741935483871", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "94", "0.09574468085106383", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "95", "0.09473684210526316", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "96", "0.09375", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "97", "0.09278350515463918", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "98", "0.09183673469387756", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "99", "0.09090909090909091", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "9", "100", "0.09", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "1", "0", "0"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "2", "0.5", "0.02857142857142857"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "3", "0.6666666666666666", "0.05714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "4", "0.75", "0.08571428571428572"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "5", "0.8", "0.11428571428571428"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "6", "0.8333333333333334", "0.14285714285714285"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "7", "0.7142857142857143", "0.14285714285714285"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "8", "0.625", "0.14285714285714285"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "9", "0.6666666666666666", "0.17142857142857143"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "10", "0.7", "0.2"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "11", "0.6363636363636364", "0.2"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "12", "0.5833333333333334", "0.2"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "13", "0.5384615384615384", "0.2"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "14", "0.5714285714285714", "0.22857142857142856"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "15", "0.5333333333333333", "0.22857142857142856"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "16", "0.5", "0.22857142857142856"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "17", "0.5294117647058824", "0.2571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "18", "0.5555555555555556", "0.2857142857142857"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "19", "0.5263157894736842", "0.2857142857142857"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "20", "0.55", "0.3142857142857143"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "21", "0.5714285714285714", "0.34285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "22", "0.5454545454545454", "0.34285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "23", "0.5652173913043478", "0.37142857142857144"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "24", "0.5416666666666666", "0.37142857142857144"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "25", "0.56", "0.4"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "26", "0.5769230769230769", "0.42857142857142855"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "27", "0.5925925925925926", "0.45714285714285713"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "28", "0.5714285714285714", "0.45714285714285713"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "29", "0.5517241379310345", "0.45714285714285713"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "30", "0.5666666666666667", "0.4857142857142857"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "31", "0.5483870967741935", "0.4857142857142857"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "32", "0.5625", "0.5142857142857142"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "33", "0.5757575757575758", "0.5428571428571428"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "34", "0.5882352941176471", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "35", "0.5714285714285714", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "36", "0.5555555555555556", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "37", "0.5405405405405406", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "38", "0.5263157894736842", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "39", "0.5128205128205128", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "40", "0.5", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "41", "0.4878048780487805", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "42", "0.47619047619047616", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "43", "0.46511627906976744", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "44", "0.45454545454545453", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "45", "0.4444444444444444", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "46", "0.43478260869565216", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "47", "0.425531914893617", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "48", "0.4166666666666667", "0.5714285714285714"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "49", "0.42857142857142855", "0.6"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "50", "0.42", "0.6"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "51", "0.4117647058823529", "0.6"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "52", "0.40384615384615385", "0.6"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "53", "0.39622641509433965", "0.6"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "54", "0.4074074074074074", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "55", "0.4", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "56", "0.39285714285714285", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "57", "0.38596491228070173", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "58", "0.3793103448275862", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "59", "0.3728813559322034", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "60", "0.36666666666666664", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "61", "0.36065573770491804", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "62", "0.3548387096774194", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "63", "0.3492063492063492", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "64", "0.34375", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "65", "0.3384615384615385", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "66", "0.3333333333333333", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "67", "0.3283582089552239", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "68", "0.3235294117647059", "0.6285714285714286"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "69", "0.3333333333333333", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "70", "0.32857142857142857", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "71", "0.323943661971831", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "72", "0.3194444444444444", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "73", "0.3150684931506849", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "74", "0.3108108108108108", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "75", "0.30666666666666664", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "76", "0.3026315789473684", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "77", "0.2987012987012987", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "78", "0.2948717948717949", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "79", "0.2911392405063291", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "80", "0.2875", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "81", "0.2839506172839506", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "82", "0.2804878048780488", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "83", "0.27710843373493976", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "84", "0.27380952380952384", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "85", "0.27058823529411763", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "86", "0.26744186046511625", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "87", "0.26436781609195403", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "88", "0.26136363636363635", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "89", "0.25842696629213485", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "90", "0.25555555555555554", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "91", "0.25274725274725274", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "92", "0.25", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "93", "0.24731182795698925", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "94", "0.24468085106382978", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "95", "0.24210526315789474", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "96", "0.23958333333333334", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "97", "0.23711340206185566", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "98", "0.23469387755102042", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "99", "0.23232323232323232", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "10", "100", "0.23", "0.6571428571428571"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "1", "1", "0.05263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "2", "1", "0.10526315789473684"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "3", "1", "0.15789473684210525"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "4", "0.75", "0.15789473684210525"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "5", "0.6", "0.15789473684210525"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "6", "0.6666666666666666", "0.21052631578947367"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "7", "0.7142857142857143", "0.2631578947368421"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "8", "0.625", "0.2631578947368421"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "9", "0.5555555555555556", "0.2631578947368421"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "10", "0.5", "0.2631578947368421"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "11", "0.45454545454545453", "0.2631578947368421"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "12", "0.5", "0.3157894736842105"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "13", "0.46153846153846156", "0.3157894736842105"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "14", "0.42857142857142855", "0.3157894736842105"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "15", "0.4666666666666667", "0.3684210526315789"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "16", "0.4375", "0.3684210526315789"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "17", "0.4117647058823529", "0.3684210526315789"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "18", "0.4444444444444444", "0.42105263157894735"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "19", "0.42105263157894735", "0.42105263157894735"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "20", "0.45", "0.47368421052631576"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "21", "0.42857142857142855", "0.47368421052631576"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "22", "0.4090909090909091", "0.47368421052631576"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "23", "0.391304347826087", "0.47368421052631576"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "24", "0.375", "0.47368421052631576"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "25", "0.36", "0.47368421052631576"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "26", "0.34615384615384615", "0.47368421052631576"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "27", "0.37037037037037035", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "28", "0.35714285714285715", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "29", "0.3448275862068966", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "30", "0.3333333333333333", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "31", "0.3225806451612903", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "32", "0.3125", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "33", "0.30303030303030304", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "34", "0.29411764705882354", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "35", "0.2857142857142857", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "36", "0.2777777777777778", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "37", "0.2702702702702703", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "38", "0.2631578947368421", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "39", "0.2564102564102564", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "40", "0.25", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "41", "0.24390243902439024", "0.5263157894736842"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "42", "0.2619047619047619", "0.5789473684210527"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "43", "0.2558139534883721", "0.5789473684210527"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "44", "0.25", "0.5789473684210527"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "45", "0.24444444444444444", "0.5789473684210527"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "11", "46", "0.2391304347826087", "0.5789473684210527"
